18522 28384
13798 8927 21618
7670 14067 18832
7862 17057 7291
12358 17981 9854
2712 3003 5436
15669 15968 4691
8258 13205 12118
12767 3248 196
13708 589 1896
16780 5144 32407
12543 167 23207
12079 12294 7492
8690 8385 27902
8218 8634 24334
17329 17696 20308
4411 1786 7391
2050 9259 22931
9495 9831 12679
8314 9632 32636
1739 13368 28214
4626 10643 14453
5375 9311 2629
3626 5531 20936
4203 11348 29863
4021 4607 25
14596 17964 14238
10346 16536 12276
7315 16863 3975
2457 12919 16067
16495 7744 31703
1577 18250 15512
1961 13373 32162
4891 2093 27767
16332 13520 31039
13666 16450 15419
17462 7618 22767
1280 15985 11808
8813 16701 11402
6825 16956 32153
10845 8983 9880
15240 4666 30207
16188 4627 4463
3767 16994 19763
9731 15381 14121
14753 3318 11605
1622 17205 19844
17486 8168 16407
3628 4209 21270
5972 14366 21331
9619 6351 32088
5278 17294 25073
13952 10753 28530
10456 13922 15681
321 3745 32722
15903 7240 4690
674 10954 26349
9463 16122 25581
11957 16053 23496
1450 8540 7487
5547 15119 29455
11738 5327 27222
365 6749 7139
17893 12345 23293
661 13010 25011
2430 4609 18841
13004 16648 15537
447 12138 25370
1146 17017 17093
13964 6794 19995
14116 2909 2315
14154 14796 7871
8239 2156 2623
7133 3840 20983
8066 4672 169
4517 16658 17972
8557 7758 25185
12214 1422 24746
11455 7448 9475
12451 8460 5555
10078 12276 10799
16048 10079 12284
4450 10060 18538
6135 12762 17777
7592 12328 23600
5031 11043 6705
15263 9485 15205
17949 18069 4330
5923 7174 22884
17513 3415 1392
7215 13953 29776
9001 2997 22892
5092 4560 21638
20 15634 25714
2287 6849 3379
11477 3407 12262
13420 15932 22914
17117 4449 15471
8933 13308 13280
3486 8326 20978
14449 6309 11577
9157 2594 23621
17579 14843 26703
9388 17514 26143
10062 1600 371
10349 7390 12522
6951 11704 9533
3264 8696 899
4773 5292 14628
7050 12436 25364
11260 8692 20226
10153 9483 20608
5925 8483 14563
13562 15353 10789
15967 6247 1202
7486 10287 17622
16698 2704 32679
9941 13680 92
15375 8551 12152
5412 4220 23273
6695 8721 963
5151 5852 9273
18078 15193 27694
15735 11479 15443
12726 9466 4131
11433 10509 4912
8413 9062 11071
1506 12063 13741
6693 6839 7624
5469 1547 27025
10096 16289 8897
7642 12237 32153
2683 2153 25985
16603 11301 21431
10102 15261 28366
13774 15962 6931
5724 15638 9707
7918 5363 31855
10603 17389 31778
2296 14410 30456
5165 16863 22954
7678 10014 9387
13017 16094 6394
15759 8687 25814
17778 2363 23016
2427 17913 20583
1617 18413 18475
4232 14890 12022
6441 11619 10510
17846 12603 13530
6436 6985 12928
16203 1640 29095
5128 13074 25026
803 12307 21472
7568 3849 21081
14860 9976 20940
3560 5142 1568
11063 15341 28839
12585 9251 13697
13248 3260 23208
3115 1952 11067
11816 14488 18840
2052 1284 29006
10856 60 3816
7666 13421 15574
9173 12373 17288
496 15294 9471
8179 5610 30961
8550 14040 21854
16631 4312 29215
16557 17641 9809
16402 5828 18027
14848 5218 26155
13697 55 10631
7909 11809 13410
8191 12068 15117
7258 2875 11256
6439 4196 1368
565 798 19659
14816 18180 1706
8366 945 11167
10522 992 4291
633 2156 32504
1390 3702 19068
5655 1781 13080
4692 3380 31742
2102 13118 22985
13492 11188 22959
12879 8048 6836
14954 16078 2799
5107 14011 20334
4667 11967 304
18203 14499 17045
6725 3689 10523
15074 13488 11135
13519 16062 25271
5175 17508 2160
17699 2285 20176
10910 17267 30554
8461 14859 12050
3180 5428 12678
8059 4266 9104
5743 2128 26817
9792 17990 19379
16237 16742 1248
9697 5190 2497
13653 18221 14003
12807 12665 12156
7817 9287 4554
12804 9767 32659
15682 17088 28810
13119 3076 714
5554 1488 24209
16894 16047 304
3450 13793 13142
3307 17679 20159
58 1402 31615
18461 1959 22570
213 3173 22904
4197 11490 18387
10506 10842 13847
1391 14905 1056
17931 7434 129
14895 16024 32669
7041 15381 26765
11628 6010 10418
9006 3182 331
16566 17239 2526
12270 15786 8584
13434 6667 11431
9996 13791 13912
13052 7748 24782
16773 18475 8218
16595 8310 30301
9718 5220 11371
14939 17396 5290
8539 567 24575
1968 12624 29040
14994 9338 6501
14958 14692 4733
15991 7981 12821
3303 6797 18861
10683 9177 13665
14413 12089 3629
6643 15227 7452
12985 14280 1848
8985 14810 21010
12955 10754 23497
8290 10740 686
16444 14603 30716
7667 13155 19547
9660 13086 17426
5216 885 17536
6703 2493 4691
10685 9627 13359
3575 12623 8263
8136 16970 26074
5971 9262 15606
5180 5672 18091
1340 17440 18740
9682 1164 25940
4505 10971 10278
18070 8612 5745
2983 12710 9597
15420 9919 19154
7233 11774 9243
794 5878 32327
3892 5898 25382
13982 11781 9666
14547 1219 8364
1181 15138 14831
14082 1900 10342
346 18228 30611
7913 1711 16960
15098 12102 16712
14445 2422 18349
17946 9423 18040
5762 5921 14324
6879 14919 16805
12422 13903 17138
9949 3671 21597
18448 14216 16141
10778 15141 20845
8252 14041 10818
2016 6060 13865
17376 7918 32671
8379 13947 14835
6619 6475 8581
1406 6211 18230
10255 16467 11902
18328 2925 29591
17289 15318 6546
5741 3511 13582
16529 16084 8292
4991 13445 12317
4729 8629 2166
8109 15529 8038
16882 15582 14948
10755 9461 3916
17482 5003 11520
7512 488 2143
17489 12157 27534
13595 9076 22986
10355 8829 10640
5235 9984 4347
6330 1470 7139
13290 16292 24118
2784 4355 544
2423 9969 15837
15636 5368 15483
11350 8858 19591
11219 13766 18834
17173 5266 16452
14500 756 25843
3791 6250 11171
174 12875 2620
16998 9411 32586
1503 140 10780
17593 11789 17731
10703 6262 13745
11145 1714 23896
4926 12258 6626
13652 5289 9222
15854 2902 10193
16025 1485 30188
7424 4146 2170
16017 4610 32722
374 843 2322
3181 12613 20366
9362 2013 6863
1092 15549 13426
615 964 7184
12868 3170 15888
15049 15804 14893
6378 10144 7789
8144 9227 16979
4593 16179 28933
9479 7890 23854
4636 13135 31268
16016 7468 17503
13987 3517 27267
13374 13151 20965
315 5223 8495
14928 2601 10497
2778 3937 23068
830 17623 30025
3312 11607 16888
16113 5757 10200
18359 17667 6169
7648 12759 995
5683 4399 28055
1776 9087 801
2250 6207 15608
16880 11581 28602
3459 13160 6128
7864 1406 21703
2625 10484 4392
14754 10704 26494
7542 5858 26123
18267 9954 6825
6705 5292 20739
3074 14279 31476
12032 689 26291
15054 6909 3630
11710 4310 267
1866 16720 2209
7062 3052 4433
2419 12673 4870
3210 17830 20073
15773 769 24762
9574 6570 9993
14925 9029 18754
13967 12584 14242
16171 16581 18762
9161 10935 21013
5058 1534 3735
2053 2517 31131
6109 7240 20388
16190 12574 8034
13440 17700 31469
3597 6664 31951
14094 12250 4875
14481 4166 11880
16386 2350 9262
15045 13849 16078
16771 8262 29855
7671 12323 13134
14827 1603 13644
10806 11428 29688
8749 14157 22667
11178 6011 10046
7358 5954 9363
14081 5585 23931
15894 9518 25708
5500 2307 17156
9273 14492 5425
12217 14237 3978
13910 2854 26371
10314 6949 8173
16952 16731 12291
10871 2406 9183
6300 17142 21790
8458 18026 6878
15652 16011 32673
14809 1210 5234
6512 4823 1987
18224 12539 21939
8412 2420 7083
9754 15501 14970
10063 13133 10142
17595 11457 29401
677 9457 12116
16283 774 11684
958 14571 29100
17183 16798 26414
7487 2534 10032
17101 4635 32658
3755 9219 16680
1457 18365 32280
10106 1870 4666
1710 936 3990
15731 6054 2742
12036 14377 27619
11171 8638 552
12809 4485 29359
12077 13141 13518
9196 6269 2656
14296 6994 30450
5575 14740 11204
17256 1814 31082
14797 2092 7098
11408 10279 8608
15124 11975 12319
11862 13158 15602
15395 15406 12187
5283 18154 2643
10914 6777 29740
12606 8035 1639
2317 3004 1663
9069 17892 26006
10520 17979 31857
2431 17225 1230
16948 4667 3926
3268 17083 9446
12110 9170 11984
10453 2771 19935
10056 10602 23392
11696 16963 3710
1016 9975 24572
7456 16777 16878
7707 3115 9285
17136 5780 26727
5692 14776 22841
13799 13508 16665
15022 15088 16499
16118 1792 704
2703 18055 21080
6263 5035 7602
16235 10926 8636
9992 18218 11593
2667 7625 7153
12855 13415 30702
1801 14825 14896
17265 1180 25654
3771 5469 30177
4326 3241 28367
18399 12558 25399
12274 10629 16433
121 15559 19974
15866 8331 21070
7060 947 8945
9978 12554 30128
245 10980 25401
8958 8416 17100
10438 4353 27601
2144 4058 28537
2209 15718 2188
7831 12773 27067
11161 8261 12919
8523 13434 20594
15949 6834 1220
9527 17060 14216
18278 3830 30158
15511 431 26797
12184 3826 18969
5710 2011 21195
12888 10186 5478
1540 7554 27058
17406 6956 556
7362 9922 9393
16786 9504 4627
2095 14206 26126
13171 1997 10824
4402 6409 11944
3993 18000 5318
12071 15246 26653
8552 12148 15325
16429 596 5452
8071 10747 22442
17409 9386 11284
12712 1359 7481
12201 4811 3217
6809 3826 19842
15989 8354 18769
16449 14940 22152
12169 4800 4401
9510 2288 9025
9359 10833 22245
6196 14809 18190
13789 103 7000
11637 81 30698
15313 11030 22370
7406 6766 22179
7196 17728 13966
16767 2304 26282
10715 14469 30690
6231 8767 24430
5078 354 10980
13549 12214 16179
12353 8388 28247
6077 15387 19429
1772 2554 9057
7435 7458 2139
17266 7423 793
9192 15914 9475
8844 18260 32175
2421 5778 10484
12836 4782 4524
5512 12916 3275
4949 17653 12033
967 13150 21229
9817 7909 3281
9396 18411 24830
2804 13981 27207
973 7884 3241
805 13628 20944
9489 18328 536
16764 18018 29588
17885 17482 29855
13257 2430 22276
12889 12169 31376
8119 16754 19663
196 7822 6962
15029 13383 423
6255 352 591
11209 16430 10136
7069 13424 3794
14639 12963 11998
9834 12100 6768
11640 16586 18557
5931 1501 30291
364 11856 15367
13821 6671 15673
17480 7861 18269
4961 7099 21900
16313 12559 6722
13269 17494 24153
11538 4452 22811
12866 1998 22580
13577 12751 14653
12678 6793 14180
7387 16162 3718
17695 5235 16120
14266 17980 21827
2185 12809 7307
10982 7504 13448
2894 5047 19167
3638 3617 29831
17664 5522 21919
1733 3057 16782
11399 16467 17122
14065 18206 8109
12734 2150 14152
15732 11266 31798
738 4435 28615
849 1410 8601
12556 4036 30849
17157 8733 18239
6618 12251 10814
6593 14320 23163
15273 15842 87
18298 16702 16044
4101 4585 22333
13120 13702 29210
2133 8547 10210
17464 11614 4666
2069 9871 28320
16630 6649 30048
2289 14185 11395
5779 17911 18692
6988 3179 26619
17416 17618 11046
6822 6935 20062
15035 11899 23156
8346 16140 10690
17491 14077 11329
10407 8591 22298
3644 7051 18541
6980 16430 22172
5676 3131 2764
12455 6976 1239
8987 10985 9909
6164 8069 5379
9596 4761 5303
12533 11269 5488
1251 10478 15272
8242 15173 11552
7541 9305 32143
10680 15701 28146
17168 2098 9754
16827 567 6373
9150 9698 31631
11770 18159 6747
8920 11641 13452
5648 4229 25194
17553 15076 9192
2552 17521 8598
14463 16432 22930
5738 6493 27788
6412 788 4684
13738 15274 27063
765 11436 27011
14538 18043 452
1673 10738 10176
8643 466 10355
4518 18095 3426
3903 13475 17732
2002 14939 27810
14731 11499 7137
6724 14407 5901
4283 11809 25175
2114 13472 25080
3682 6875 1911
1191 8216 8867
7502 2058 5626
6369 10959 19963
1064 10948 12606
9993 7274 12602
12031 12592 28341
3657 5241 20451
5070 5253 23384
9519 874 10433
16851 5703 24255
10228 14236 18164
4033 7432 30132
13071 14383 25906
12403 12300 31826
3534 8861 22728
5734 9949 1039
4918 15937 18172
11983 5228 3147
8711 12244 8926
8774 1289 29742
12740 1762 27311
3616 1058 13060
10897 7967 25443
11485 3835 24665
11368 16402 30185
15528 656 26485
10797 6108 9535
13033 10764 31258
36 17400 9600
8761 2527 1161
10823 15013 15203
5098 8187 6455
9601 15887 2288
3015 14618 5310
4225 15959 5969
15543 13099 10988
12195 1053 5894
14586 8066 13312
11662 13288 18155
10885 3293 32109
6503 4931 1997
15500 9576 9157
6151 16644 9600
3495 838 9114
12220 1604 8120
480 17485 28012
17878 11359 3091
14580 9955 27908
4519 6715 22545
10809 9096 11986
5881 17622 3310
5147 15752 11808
10604 6088 4257
4456 941 27958
5271 11282 1639
17690 9390 21706
15646 13170 13984
3235 6712 2638
11719 15619 6384
10142 13006 1276
17036 9614 3294
12920 14382 14249
13547 5002 19557
4621 9615 14798
11210 17754 306
17091 713 1095
359 18399 28816
18454 11404 9905
12350 16802 15139
12709 15224 24694
13366 14821 1280
1060 4289 21735
6716 12347 20437
18379 2954 13295
1202 1994 13324
8518 6909 14662
10807 6373 18229
7281 9754 25137
17650 14693 11553
16547 13464 15917
12954 13459 24167
18027 4493 22812
17536 74 27219
10136 17607 32197
13081 8273 13168
4405 2438 1488
2643 16735 11555
5705 14777 10364
11022 17800 17951
11623 14886 19399
16879 17717 16013
2648 17622 21439
3230 6266 31296
16377 1711 23088
1004 1286 15957
16132 6121 11510
16969 17223 1795
12314 12119 31630
7253 10917 3474
6550 14143 19653
15632 17858 32681
17674 4222 15250
17299 4849 8314
9306 15197 9856
15653 12407 24945
10122 15358 32564
12416 6131 17263
2273 10906 20462
8855 3445 21186
14971 8501 27416
14198 9751 8010
15687 17143 7490
9516 3253 32665
11201 13555 13343
5990 13634 2279
10170 13081 19798
6244 12840 16180
10503 14965 13898
6688 13180 26609
2675 8382 16937
9563 5011 28414
9209 8367 28119
13876 5360 16622
10299 8909 411
1018 1511 11965
9766 13581 11926
11062 9844 11916
236 6842 31334
17041 9703 27131
9588 14861 13707
4463 3984 22061
12144 7025 18784
6318 11468 23217
2775 15692 28873
14285 5286 9137
17408 1556 31471
3388 2099 28986
18068 1342 6541
5942 9851 22659
16821 11362 1228
3144 2561 19830
4955 17464 31897
17007 8538 14822
10975 3106 29691
1813 8702 13628
6610 1428 3283
2023 15754 27264
11251 1935 2825
7344 13927 13317
7857 16393 7198
1156 941 15143
17682 3349 19592
13993 11389 20438
4555 9158 22135
3225 3010 32490
7897 7991 11720
8639 1495 32622
5355 13832 23378
3563 11278 11874
13624 8098 28118
10890 16515 19888
8626 17448 4405
11304 13389 26170
1826 3975 19642
6140 538 22098
16325 1312 3990
13351 8971 3325
17126 6026 7915
10201 4352 1991
9085 17248 15090
6954 8558 11294
9395 3400 30998
7599 7211 22121
7889 1628 28462
15314 10712 18508
18008 6385 28688
18097 16346 19690
683 14823 21553
7584 6423 17655
1161 15361 10520
17290 1684 9724
10580 17381 14529
3900 4286 7966
15762 6888 13905
12445 13171 23358
9883 8044 3998
8184 18009 2906
14061 16689 31614
5200 255 21866
7090 14151 27356
10623 17213 17199
8405 16342 5886
10813 17559 10684
16263 8437 4485
13208 3588 3473
2261 828 2827
14044 4277 4261
10944 5725 2927
13130 15884 20149
7044 4697 9006
15926 12728 432
10795 990 16218
16341 16047 11033
3081 9463 20998
9509 3657 8371
4819 18513 32589
11031 3038 2518
13834 4292 825
7168 10969 26682
2930 16103 7985
5833 14179 548
8013 10378 7609
15001 6554 15664
8795 4632 29102
16416 4268 45
6388 11517 12860
6857 3822 22478
11872 8951 18244
7022 8443 11542
2243 16675 4597
11746 8742 11721
3234 14610 19373
7003 2579 26187
11372 4805 18839
18006 15711 18870
12780 5833 23923
3808 3313 20490
15715 13401 15499
18370 6564 15296
1367 15739 15308
18037 17 20274
15686 6163 23663
18210 9235 3981
9480 15882 9917
4187 11012 30284
16431 12208 14546
13950 15077 29549
11687 2513 19822
14202 5567 12762
15532 1869 25390
15769 7116 31940
2124 10218 9930
13047 13148 16351
1592 16219 25382
5869 18406 13753
4584 16249 4186
13166 12065 16046
12890 3861 14080
7049 1262 24607
16844 7170 20323
3643 1637 24310
5834 16146 7269
17749 5842 6563
7242 5063 20541
1715 13205 1294
10761 13022 7511
15765 1975 19767
15374 12358 16374
3491 418 25981
13319 11742 7538
16799 11591 7613
18420 3493 23590
5038 6877 26828
14536 361 25446
11863 8854 13815
3553 2614 5396
12177 10943 25231
4513 6662 23220
4543 8732 10670
1835 16058 24074
13163 8516 26545
12943 8706 2471
2100 5056 21537
16013 217 18421
13837 11038 20479
17016 15663 30614
12303 11401 24496
1318 10618 16960
5661 5443 12023
17759 13941 32600
12425 15277 25288
4851 12069 7665
9860 1999 20434
12101 6143 18950
1243 2435 15889
7520 11208 12035
2567 8674 207
4030 2583 28151
10342 16965 10197
6843 15670 10246
6674 3345 14785
13289 618 28152
15631 835 4275
2846 8700 3061
6608 2342 27099
8199 787 5323
12487 743 19845
6397 12982 21079
11456 6847 30906
11556 16464 26851
10058 17851 12942
552 15020 6553
7828 6631 18099
1277 6192 13405
1627 3825 3048
15216 4899 937
5671 1200 14429
16345 10358 23872
93 14626 7980
17439 17393 6358
2169 6039 6498
7627 5100 2553
16262 12678 8801
6074 10987 19686
8679 5605 25217
6529 17227 19984
3302 6943 21546
10214 13715 632
8883 4976 12007
15413 2885 23343
2155 428 8491
4391 5749 10396
14602 6182 27823
17427 7011 29269
12871 13730 699
10126 12675 20144
3705 11438 5302
2481 1196 4438
13545 9229 720
15787 9571 19069
18128 14349 30116
15082 6958 6294
13901 17854 4390
17092 2585 19602
12232 501 24119
17572 7291 25862
13162 11651 5553
16577 6850 32479
770 5561 13010
254 13919 6750
3471 12492 27717
11310 18231 2452
1478 966 14917
17273 7597 6556
2072 4539 13699
11691 9007 6715
14012 4895 11741
16267 5346 24508
7336 2289 10502
14484 17828 18708
2127 11840 22702
1769 6316 18616
5840 81 21710
9690 18045 30896
17431 11592 21023
5803 4374 29378
16976 18050 30188
5850 11148 3024
4365 6118 8119
14916 13337 15808
2606 3505 22126
15156 4547 3455
11923 18294 18982
17769 17850 8967
17450 12313 23693
18265 1329 10093
458 16107 12695
13165 12941 24924
13446 4365 14101
4457 4961 654
11410 2513 11571
15254 16282 14631
13030 13869 21267
8321 14672 28147
870 277 16888
13830 11583 13561
9862 10309 1733
12818 6864 26600
17048 7503 31932
17725 17719 14912
7731 2972 7614
12402 12412 25934
14625 5391 15228
4192 212 24136
14759 14529 12888
11429 8052 29497
2626 1252 29161
2338 2986 15221
10675 13885 94
16878 2828 3788
5693 11737 13620
9999 1387 17087
15518 8824 7418
3620 9117 20308
4942 466 6936
847 169 17773
8445 14302 16347
9254 12092 16036
8058 9338 14377
12249 15701 13077
899 14430 2475
8350 6929 31663
8145 17717 18779
15389 3882 18387
13880 9283 29615
14632 2842 875
14865 13929 21717
3796 17236 9928
11380 15081 21695
3279 14353 15332
7046 17627 19959
4912 17716 7382
7617 17942 10089
8221 11050 7582
15974 6988 2216
2998 3259 1945
15977 4018 32096
10019 17199 5936
8704 17932 2021
8038 10587 7336
7180 6865 19498
14506 14100 1821
4628 18189 29574
10472 12772 3340
46 9366 32521
10321 9510 26613
9322 718 16722
3478 15676 16640
13091 9583 31273
16722 3695 2732
16265 4957 23878
5543 16388 10219
1864 9451 31499
1029 15360 31546
2396 7824 23841
3821 1217 22682
3101 2843 561
6233 15894 27507
17570 3342 2866
1962 6524 32194
8029 9240 12810
13998 16089 16424
133 2662 21606
5604 11309 19124
11279 4985 20255
2792 5086 7293
56 4594 25996
1275 13599 29794
7300 3518 19838
17141 13155 1932
2231 1516 1002
5713 7462 27281
10995 2117 5991
11378 806 2107
11688 14752 27909
5436 7887 19807
13262 16058 31029
18488 10173 21338
6052 15261 18860
15337 3217 23288
13029 14382 24206
13287 16402 26624
2104 15132 70
12420 10781 20884
3051 1038 19661
12495 3482 13862
2710 18372 29276
11065 13135 436
3542 12340 18095
15519 13224 11140
16279 11922 29033
2300 1990 3229
7919 16526 1341
8394 2409 17067
16864 8863 30432
1773 17534 2836
13978 17810 12793
15123 15592 28771
13637 742 27518
15940 15098 6234
15464 6144 3659
15190 10709 2886
8675 6439 2513
8950 5245 32106
9726 17866 13357
8121 18022 2461
10208 12118 10249
17957 17518 30833
14762 10570 23573
15154 235 12666
15327 15244 29949
12111 16861 23693
9291 9071 21538
10930 5804 5910
8377 8162 29824
15431 3821 1482
5919 377 5258
13408 8579 1388
9538 10191 18149
3062 578 23897
4723 14926 7491
13674 4031 11541
1923 7379 2000
5768 17096 27154
1006 2954 2288
5932 399 13670
10139 4497 20542
1882 3066 10540
4989 17748 269
18442 17571 3015
5034 7345 10199
14723 3207 11067
11665 17690 32606
1944 4503 3414
17419 17333 29042
12647 6250 12650
7422 15756 2196
12127 11785 26299
7606 18241 7913
8979 16287 18168
