63 28766
1767 2939 13641
3648 3918 10967
3068 2484 4060
4046 31 17056
2450 1257 2593
1576 3520 5576
1718 1877 6619
1826 2670 15081
2483 3639 3994
3664 1656 6013
3170 4069 13505
755 3152 7794
3571 247 1775
3702 2082 9157
3480 2659 3775
507 495 11685
2934 309 14181
1417 3782 13974
1052 3185 3819
364 1249 908
1799 470 11378
1191 1560 9905
3952 1185 8632
1678 2465 16522
3548 549 5537
2114 2555 2231
570 2677 2059
2413 1964 10263
3401 1253 13869
1641 2251 10507
1504 379 7409
1832 2623 319
1466 1057 14768
3558 199 3623
386 374 10037
817 2286 13259
1638 3866 7373
45 2431 9063
1891 346 10968
2383 787 2962
167 3062 6880
2867 13 14570
1307 1 2717
891 1075 6589
2673 3741 13285
3590 2460 4134
2222 801 922
187 2764 8065
1252 1693 3186
3419 2063 5184
3369 1753 3021
3519 2906 9619
2268 3863 9060
538 1682 11427
2577 1546 14695
1207 2206 10146
2513 3806 2894
2833 106 8605
757 2062 10269
3930 2800 9874
3873 1382 15594
4008 577 11502
1203 1466 9596
3149 3859 6265
4133 3681 846
1280 4078 15780
3693 795 7080
3407 1858 13416
275 3562 912
753 3125 2884
2347 2505 12015
2830 1123 5863
1078 1053 12588
1999 1856 10471
93 281 342
445 3989 15663
3189 3451 8503
1992 1709 13909
2334 3722 6833
50 712 4380
3114 1385 9537
191 2753 12896
796 2769 9575
526 1638 988
1008 2764 8196
375 4107 8271
581 2453 3074
548 834 7336
2631 1591 10237
2386 2944 12010
2815 137 7225
2687 2222 14979
2150 1505 9513
363 2681 10907
606 2309 7611
3427 401 2550
1810 3918 11106
3565 2560 197
2442 1101 909
3353 2246 3863
91 1322 10958
3655 2734 1583
685 741 707
1543 3702 11589
2123 2040 3206
3807 2311 12053
328 301 2064
2616 3726 10394
2663 2717 73
895 2863 574
2381 548 5647
60 3636 12194
194 944 9491
653 4102 3425
2622 3957 12038
3274 3395 1310
1522 3835 9234
3956 1357 3205
1868 1775 366
32 3624 941
2885 3780 11465
3849 3581 12323
104 1923 3457
376 693 8905
1970 800 16002
1076 2690 8190
132 359 10901
1246 1435 14612
2542 1892 10245
277 4007 771
1031 2143 12821
1413 3437 2460
3059 814 15185
4048 3484 10273
2013 2507 8034
3617 2081 11993
3742 1402 14344
1064 1774 732
550 1731 11594
396 696 2217
1108 2541 474
3662 3476 16601
3508 400 857
72 2440 9817
3695 421 3072
1050 1288 17082
3013 1404 10010
89 3625 4384
2348 1390 4376
3251 3748 5195
143 2072 16731
467 2745 13072
2430 2561 11220
2393 1439 5272
2039 4085 386
590 1536 11036
1581 2402 9893
2739 1537 10523
3831 1468 10963
2651 450 7908
336 2243 2356
1559 465 4322
3239 790 6604
710 1353 13218
3295 1712 1676
408 3144 9004
937 961 1659
1888 2285 15577
2198 2568 4054
3789 245 14788
621 3501 15451
3709 3876 2836
2872 3815 13942
258 3494 8234
4077 1614 3228
1710 2786 12368
2412 2886 14071
2416 1317 4337
739 1900 1532
3169 1073 7295
2006 1881 5819
828 953 1163
3783 3857 5577
3799 3443 4348
3911 2251 5150
1421 72 7656
227 403 2400
1824 3263 11277
2079 3125 6175
3215 2287 4548
2265 3376 9589
3138 193 11435
1003 1821 10772
1827 3890 9153
2979 2035 14549
2358 1527 6139
2437 2564 9763
3700 2197 5690
734 4059 9447
1630 548 14732
2654 2798 4065
2988 1384 5672
820 3387 15733
124 2827 8595
47 514 16308
1451 3258 15119
3902 426 10105
2428 298 14325
3072 3868 1337
3154 2931 9814
600 249 220
3697 1600 5888
2574 1826 377
103 4010 1368
723 163 2179
304 1644 438
4114 2706 8139
1339 3985 14988
2232 1990 4775
3143 5 12411
3470 1520 7060
2173 442 14359
1926 1911 10782
3255 1191 6817
1158 3054 15550
3425 2083 4888
639 3850 11440
2609 1891 2910
2135 3482 3490
382 470 323
282 1444 5528
2737 3500 5889
2653 3806 13929
2269 306 14467
2497 2655 6936
2975 3756 478
500 3788 4908
1583 710 1935
1798 2217 10482
2537 2232 87
2001 1799 13022
278 2169 905
1295 283 12091
1015 215 14926
2821 76 10488
3201 3993 11164
1242 2647 5217
3483 653 13916
885 2460 8934
3820 1769 1493
2756 3360 5754
2313 3369 4882
115 3588 6518
3228 1826 10752
3364 580 10191
2709 3004 9470
2310 2903 1865
3691 1632 5240
2291 4101 4776
2387 4124 11371
233 1122 15290
2155 2919 2112
2102 341 11622
3580 2911 14745
29 1019 8568
938 3802 8037
4104 2943 16268
1596 2505 9645
2227 33 14212
3178 64 9618
726 3625 9681
3513 702 1968
3621 2493 5602
1467 390 6388
850 706 10338
3922 2353 15163
1360 3849 16066
2938 3113 10845
939 132 9544
4063 930 6963
2371 3171 15522
780 351 10862
2840 437 11609
2729 3798 12168
2890 1939 15490
3999 2056 4996
2315 3860 2654
3300 4064 3067
2193 965 9920
1110 1233 2636
3679 2972 14613
651 2705 5350
1706 3767 2307
2267 2243 12342
1811 522 15874
2452 582 5502
92 2392 16423
154 1697 13126
2190 3846 825
46 3755 1990
1660 2460 4908
388 3311 4141
3225 1597 9197
707 2852 1886
2004 3430 4703
1651 536 13597
3546 2453 13483
3238 1634 6271
744 3074 15510
3961 3392 8568
2417 1779 9205
510 3760 9830
3823 124 9750
1604 1292 2985
2045 1844 11421
1412 2769 9622
3076 1890 3910
1657 1222 3456
920 1840 14974
1488 2725 5070
2559 1661 854
1229 83 13595
1332 4058 8028
4038 353 10363
3523 849 10235
3084 1812 11765
3955 3374 15210
782 854 7412
1558 4104 5516
560 685 2424
1530 2900 15951
2044 1566 12229
3118 1244 3056
987 399 12104
3644 3396 6700
1173 1153 4453
4108 3327 6791
3816 845 5716
367 1113 4204
1056 2826 6840
457 2171 486
4039 544 3059
1085 2677 10050
3785 4129 2376
3757 1463 12864
1198 2020 10238
864 3931 9845
4006 2006 5634
2226 1246 11607
180 816 3065
1144 3407 57
1866 845 1200
3289 183 7970
3375 204 576
1805 663 442
2233 2355 775
2848 600 6459
1391 2498 1450
2132 154 5751
2783 3950 3867
585 575 14529
152 2996 2458
3065 2637 11084
3862 2911 8304
3319 2711 12354
2693 995 2283
2331 953 16191
100 773 9265
738 856 14960
1104 3567 2631
2533 3720 10506
2584 3707 1451
1493 2482 13909
2702 2530 3769
2860 3392 12588
3666 281 16898
493 3979 16953
2751 2065 6410
138 403 3936
1063 1179 11880
599 1717 1615
3069 3405 11484
3921 1164 11328
2361 3193 10970
384 2742 5666
949 594 15670
290 3540 2696
2794 88 5660
826 2342 11124
2284 287 13349
2283 749 15578
2842 1207 10538
387 2086 4587
1534 3219 2838
111 2129 1148
2090 2558 9843
2926 1056 6585
1649 2518 4082
2208 2562 10546
1035 1566 5843
1714 987 6170
2419 2781 5956
1674 2176 10437
2314 590 9232
2030 858 6270
2701 3029 10715
3466 2301 2405
1449 389 4046
1588 2145 575
449 2522 12564
2162 864 6328
3800 3715 6031
344 71 6866
415 270 9797
516 646 14202
3642 484 6517
2271 36 4719
1707 2249 3981
2950 448 3909
3535 3803 2943
3298 2294 1854
2621 970 4447
971 1741 16018
2583 1312 9843
2448 2269 10489
2093 465 1637
751 1089 13623
1618 3314 2462
1745 138 12295
1554 463 4706
338 2246 14760
3003 2787 14480
7 3423 9385
3344 2148 7122
3175 807 10228
3589 987 1184
2273 1902 15094
2094 3816 1874
3471 573 8145
451 400 13794
1258 3738 1846
2675 3321 3782
2328 1310 12460
2360 797 301
1105 32 2142
1103 1594 9979
1538 3645 4542
996 2723 7893
2288 1836 2374
3724 2591 3261
3433 387 11797
256 3401 5097
2264 1416 12056
772 142 4970
3453 2336 10359
3243 1550 3873
3061 362 2092
2980 956 5388
1316 2319 7381
1133 1673 7838
1574 2394 13508
1433 1243 2088
2097 2672 12705
3631 2102 8096
3984 2416 10294
1991 193 7529
2857 3105 11528
4027 1647 15620
2566 2322 1111
3739 1356 15854
1432 1986 7741
1948 2642 14469
2887 1065 9566
2399 416 2418
3958 1328 10173
3713 3384 8687
3450 834 14988
1786 2564 11547
765 1692 8662
3256 2661 4912
3124 2233 5531
2965 776 12837
1409 2881 9335
1093 3716 9232
2789 254 12454
873 1824 7472
87 2091 1081
3183 439 11372
79 1681 5787
2915 4056 16474
720 3735 3758
2635 3833 15146
3418 2975 1634
280 2649 352
3079 1976 4585
140 619 10542
1354 4081 16843
3888 1738 1408
717 228 14426
2599 140 6941
2576 2567 12088
176 724 13276
1982 1471 6553
19 1178 11206
2882 2218 3534
3174 3750 5007
874 560 2881
2868 178 11174
221 3364 10266
1102 1323 9117
1847 309 14773
3822 465 7065
1079 3786 7555
3557 1031 6218
964 3469 12213
3547 2561 14241
617 1226 12416
189 970 12214
2803 3509 15077
1507 3811 2202
3104 5 6200
993 2729 8446
1117 2463 3878
2618 2084 13830
978 3892 684
1848 1677 1744
620 2005 2403
1637 3933 10905
1006 3450 6311
3240 3098 8592
762 3425 1819
3861 910 1389
1925 1127 3365
4076 2080 2783
2475 908 9138
410 3323 5638
670 3893 2948
893 1749 15037
3297 1265 9577
875 2400 6665
2757 34 11641
3848 1660 8032
1361 1872 10278
63 1946 3195
170 1868 5426
2456 2098 16790
2420 1241 15913
1378 811 633
3385 3055 10047
883 2152 14556
3006 1559 288
23 120 15802
3808 308 4174
262 3589 2119
472 3835 8815
1487 3606 13765
4023 2001 12308
3869 1598 11684
149 3489 1728
2731 997 3826
1831 2686 15534
3971 3104 8977
1022 774 14538
2590 159 3810
3541 2112 14300
2974 2670 13335
1462 709 16222
3819 1755 3439
973 1273 13477
703 2792 588
1036 1959 8886
3377 493 12984
662 1823 12866
1568 1653 4201
3635 1691 11520
3080 1127 4839
312 2378 2751
2256 1976 2217
381 718 12841
2061 3570 3627
1397 4010 9325
17 3922 420
3761 3848 10227
1884 3906 5433
2194 2875 11713
1115 890 8123
2052 1034 12041
1585 2789 4933
1278 693 8241
3129 2032 941
168 218 6913
947 3174 14719
1686 908 14893
2910 2964 8058
3379 580 10686
2202 1336 9726
2016 4057 11982
4111 3929 3452
2003 2682 9077
2671 1364 9798
2841 2219 14653
3677 1867 2229
3042 3023 12146
4001 335 13943
3428 2885 10547
1147 3165 4258
2019 2837 15389
4043 2385 5908
1932 1787 9768
3634 2849 198
748 2355 7963
2028 3448 7290
175 1560 17084
1000 1229 14857
2761 3832 2322
1620 2576 12585
4084 3731 7133
2506 3409 14289
3510 600 6972
3380 2239 13374
2499 288 12981
3556 1091 12015
2139 2347 5871
1849 968 5993
2137 2919 1556
2363 4134 4163
991 2134 12342
3938 3996 10402
2683 1096 14752
462 2396 7915
2092 1712 15057
121 3055 1180
66 417 5245
3111 3042 1942
2297 4001 10484
2242 2522 12273
12 2328 11696
148 1438 5406
1906 2434 14944
1394 170 15459
1098 3327 7558
1271 3514 2458
3774 948 6191
3456 3118 14611
3137 3812 14776
963 818 13824
1770 2702 9825
1865 105 11213
3754 3793 12679
1472 744 1282
3552 1831 15216
3656 880 2881
733 1112 8504
2611 2740 15458
2426 3979 15460
1613 3725 3600
2548 896 7560
3701 3708 5592
3913 286 4234
1259 2517 389
732 3506 14059
777 1323 3676
211 1239 9288
2042 3258 16080
3966 2843 7793
676 334 11841
2017 3319 7586
3293 2774 9464
3553 3310 6022
3728 1873 15572
2869 2448 2440
1508 2933 15332
2295 1848 13578
1308 260 15221
2967 452 4838
1701 972 10196
2669 1733 3845
2727 4112 12407
2838 2422 15274
3916 4091 10577
2570 3414 1277
1370 3016 8133
1967 570 8418
1186 25 15661
3837 2321 16940
1878 1791 8178
4135 1820 310
1917 3908 6278
2978 3391 6037
901 2310 10456
2828 1050 14905
428 2326 10296
517 1770 7225
1615 2169 8162
3640 773 12980
2177 4076 14362
2615 1335 48
127 862 1083
1947 3204 7085
3388 2834 10295
1024 1935 10775
3322 2550 5014
2936 2127 14701
3066 3689 2511
728 48 3519
3698 3147 1757
2524 1791 1161
3481 1780 590
3083 3688 10260
3881 851 16254
824 1022 11501
3273 2290 2312
3233 2195 2392
2694 3618 1171
4021 3709 2038
2377 1397 16045
2253 431 11855
977 238 10417
322 512 3901
574 222 10766
1796 2149 4985
2546 4010 14227
1406 1056 8820
498 1513 935
3568 3006 10057
443 113 1128
504 2934 10744
3587 3577 8331
3338 501 13279
2146 2506 14331
3302 1622 5012
4095 447 2675
1760 4088 10277
1250 1337 14210
3447 402 2049
3663 634 6262
2276 1477 6590
2554 1510 842
2861 3636 4977
2966 1181 6726
833 1862 11429
556 1375 8973
419 3068 9179
1018 3478 13353
1141 878 3720
1909 533 5091
642 3336 9976
22 948 1401
3173 391 6969
611 1460 4745
3002 3544 352
3718 2385 16341
2829 3387 6424
42 2098 2191
2697 4081 9888
808 1720 4962
3184 2830 16000
745 127 2802
2531 223 3526
1199 3860 6786
1734 3715 4220
2166 3838 7917
3600 2320 12974
2211 58 10571
985 2727 13368
736 1961 13201
721 3590 12303
16 1186 9989
3415 2633 7211
3265 1030 11315
4126 4041 5891
613 374 2919
2951 2208 9281
4068 517 2038
2726 3397 13644
460 711 7633
837 366 9177
3148 4128 4654
1553 1206 7271
1751 3249 2135
2247 3220 6249
578 2428 14208
2138 3796 12879
2175 1188 4652
2327 2190 11455
1371 1780 2372
2629 3089 7687
2644 2192 3889
876 2169 1193
1237 1466 12882
4053 1839 1052
3260 3284 5431
1456 1770 14381
2845 1139 10658
587 645 8250
3897 328 8309
3218 3881 490
1366 1483 15521
295 4065 6779
2855 1632 13746
924 1746 13572
1205 3709 9219
2704 2521 9085
2124 651 10640
122 439 10114
2215 3721 11608
4061 2906 9265
3032 547 14138
1572 732 1071
2556 1310 10220
3081 3771 3188
925 2336 3542
1494 3936 886
3245 2924 8550
3542 2277 7944
3712 1649 9790
4116 405 15198
1887 664 2856
4099 264 2844
636 2319 13769
492 3668 2088
673 785 2983
2157 3813 12244
182 610 2504
3331 2398 9225
2736 951 12947
1389 2595 11934
929 3086 1745
1077 1078 6354
3077 4131 9641
273 1633 11524
2333 4006 1475
659 3940 4706
2588 2331 10318
3037 3489 15159
2981 2389 7762
3924 2600 8960
3743 2045 541
692 2395 12375
3927 2533 11458
3296 124 10698
3308 2159 9351
819 479 899
3794 1357 3798
1752 979 2066
4125 252 10600
3603 3625 1111
3851 729 16962
1715 3863 14874
3674 1835 1705
1859 427 11562
1342 1162 2531
740 2656 5066
603 675 5352
714 2522 12445
129 3377 11387
3207 204 9243
3528 2132 16656
2617 3405 10787
3340 3705 3044
3389 1605 4502
872 1086 7368
2748 3986 14479
1913 858 9558
1562 2260 11651
3937 3489 9084
2027 3486 2991
1757 2363 3685
3370 652 5215
2873 3448 4939
2763 2847 2708
699 2224 877
2650 3199 11956
1943 138 12190
1754 117 2017
1097 705 4368
593 2669 11222
805 2890 8534
2955 1606 4116
1028 1638 12402
2813 2531 14335
3604 133 3927
3779 1480 12694
1143 4037 5418
900 1852 6911
4049 3228 14566
3146 3041 1412
1012 3430 15225
2581 3770 4259
3907 439 11961
3221 244 2619
3329 3937 2968
2565 3824 8626
383 1892 1489
3115 2222 1268
435 814 8356
1149 2228 9560
2325 2567 8456
3826 2586 2826
2949 2432 6568
232 2964 5661
3667 2020 7603
1428 2567 6081
3711 2308 11431
2108 54 15122
3992 2811 10615
927 751 2059
196 721 10003
2018 4021 4402
4005 3611 13865
1915 2902 9239
1808 2679 16133
3309 935 3902
318 3405 8875
3545 3271 670
9 929 6525
2330 2004 7263
2009 494 12751
2652 1818 13882
3706 679 12310
2532 1232 10884
1663 339 518
2689 3252 819
2851 2239 15731
1951 2904 2509
595 3530 8121
1854 2990 3595
2403 553 509
197 699 8455
3166 3751 4200
2049 3985 3028
3781 1273 13741
302 288 4306
2941 972 11647
3704 2013 11715
2713 1745 13684
2638 894 5846
155 472 430
3213 113 15142
3027 3529 5568
2304 2841 7397
3211 1198 13043
3967 2617 4932
3186 3038 16435
3417 46 13295
568 119 10242
2856 1842 13734
69 51 11886
4070 3055 8618
3817 3911 12913
1274 3196 13719
1129 1621 3464
625 711 12042
3527 2953 11092
1120 1329 14190
3830 2555 1375
852 1435 8575
3641 34 1186
409 2986 939
1277 1282 8334
234 1244 7847
3078 1133 545
3460 2749 10558
3543 3617 4151
1474 3939 15153
2912 3700 2678
919 2171 8024
4123 697 5952
3945 453 3134
2676 828 6065
90 2567 13502
2382 879 11982
3096 2990 4986
827 1380 3243
3934 701 11611
1845 1525 2612
1279 1806 13328
3998 2339 8674
1072 3552 5896
2007 3282 9152
1792 3308 6735
2515 3554 1491
2433 2795 9356
3880 3069 9186
1966 2517 1818
3022 1843 13864
173 2350 1580
2472 1752 8930
2038 1659 5214
3454 18254
2371 3454 756
652 2371 14170
2224 3454 4485
2046 652 7352
775 2224 2900
2228 2371 842
3292 2224 17396
1005 652 6371
819 3292 15604
2110 2228 7934
66 819 9442
2016 819 4202
1427 66 14632
1404 2228 4699
2594 2016 5592
2591 2016 2945
1561 3292 5971
1347 1561 11259
122 2594 1959
2772 1404 1862
2255 3292 7883
2832 2110 16937
1093 122 13576
1640 3292 12928
2932 652 1373
2429 2046 8393
1285 1347 14380
3236 2046 14346
3223 1561 5378
2138 1427 10636
1284 2832 5861
2469 2224 7690
1299 2016 6923
1598 3223 84
777 3236 9982
3140 2591 9819
2646 1427 2210
2839 3454 7518
2778 3454 13203
1634 1093 516
2576 2832 11440
3090 122 12601
2639 1285 14376
512 2110 12358
3166 1561 758
2777 777 8246
3211 1640 15114
838 2228 13467
997 3236 3838
315 997 8278
49 652 2459
571 1299 2292
2085 1005 8108
293 777 9644
1055 777 14262
84 3223 12807
2546 3211 7683
786 66 8951
2761 1634 16013
1670 66 422
1889 786 2399
1319 1598 9171
3447 1670 10966
1240 3292 14680
2990 1005 7467
3134 2546 3025
922 2469 797
2704 2839 1845
2873 3211 15638
1547 1598 11186
1989 1670 5741
2131 819 3884
2604 2110 2576
2392 3211 4543
1433 1989 5347
2884 2046 3274
1482 1427 5310
564 3236 261
470 512 3530
1982 2839 14976
2018 3292 13887
2301 2594 8683
74 512 4273
2134 3140 10592
2166 3454 4326
2888 2224 2916
2903 1093 3340
127 2134 294
3032 2546 15294
1289 122 4261
1683 1889 6496
1888 2888 8377
1948 786 826
1487 3236 3147
2660 122 6034
898 2646 10958
2163 2646 3260
1432 2016 13732
583 2646 11225
1250 3292 1385
1572 2392 4608
3065 2660 16532
1396 1989 5570
2497 3454 14592
1201 2839 9109
2245 922 8543
9 3292 346
1508 922 6784
1627 49 5280
3096 2255 13512
545 2932 4987
2123 2646 11501
1421 3140 12929
2358 3096 4612
2796 3134 7925
1063 1404 16738
2529 2123 2459
2248 2777 12906
1696 1063 7911
2141 3140 10347
1478 9 11336
2872 652 385
1462 1404 4687
1512 74 16647
1702 2704 16099
1900 3236 13380
3366 2301 3372
2998 1547 2758
1754 775 16325
2145 2497 14968
2380 2131 15503
3062 2016 3204
1392 2604 8320
1145 2138 3893
3245 3065 12787
601 1598 5694
2104 2872 17966
1032 3223 8647
642 2255 4584
3386 2134 4237
1703 2660 236
1642 1640 9135
3369 2990 2475
83 2110 7735
2342 3062 2660
3077 2104 13448
3233 2224 1612
2213 1989 2024
1856 2872 1973
1429 3032 6123
3368 1696 4364
2688 2134 12612
1743 3292 4083
604 2046 3341
2567 2301 13371
1682 2429 5756
660 1598 6624
2931 1642 3564
1448 3223 4381
3106 2358 7752
1835 2429 13077
876 2429 231
457 1482 822
3079 2704 4601
294 2761 12240
2555 84 13482
2120 3077 12842
637 1835 1930
1028 652 4008
2899 512 17886
2729 601 3462
2304 876 1071
2182 1427 12760
2869 3223 8145
848 3386 12063
2124 3096 9045
2820 2245 5482
3357 1487 1060
396 1421 8030
2606 2469 5043
918 2688 7098
1992 1289 16439
1328 1598 9204
2753 2213 13913
2972 3386 15481
1952 637 404
2525 2646 562
1390 3134 9791
384 583 11879
1438 1640 15530
2950 3236 14066
2203 848 15255
3274 1429 6810
3 2110 6514
1488 384 99
1833 2016 12447
3446 3454 13628
661 1627 14327
3121 545 2273
1368 1482 6717
2574 9 14269
1966 74 1517
1955 1642 13589
1524 1432 5258
2295 1598 4666
2815 2869 7651
2385 315 6145
3137 2497 13982
3089 457 10625
2575 1703 17064
208 2594 11812
1961 2203 4686
791 2120 1094
1609 512 2350
1806 2872 13513
1104 2873 14258
2100 1032 15605
721 777 4091
1967 2085 16508
186 1806 6874
1054 1432 6833
1925 1487 12437
744 564 8718
1699 2120 289
3319 3369 13270
2283 1524 15560
3199 2385 703
762 583 10419
2097 2245 7478
746 1682 2121
1639 2120 3213
1886 2873 2145
185 2046 4110
1342 1032 1064
844 1670 16804
2102 2120 1577
3179 2646 585
496 1299 6139
2740 3245 4711
1748 2203 14285
1568 208 9771
3409 1487 4803
1523 1888 6805
1239 2102 11409
527 3233 4754
655 777 7969
3184 848 8684
870 655 18067
1795 1642 13933
2858 2304 8177
1727 2555 4110
1641 315 10433
1069 49 246
1216 2141 9848
367 1063 1000
998 2145 7820
3348 2729 15031
194 2110 5326
447 777 2961
3114 3319 17499
2984 545 7613
1632 2567 17927
2532 1432 16119
2207 1743 7479
1733 1835 617
1171 208 10280
1399 3368 11641
2356 2392 10111
1096 294 4178
3443 83 3479
3432 1487 16838
460 3447 2363
2498 1054 8712
1740 3121 2138
799 571 14327
572 3366 1698
856 1642 10864
2355 998 2031
495 2018 491
3030 2998 15464
1949 1982 843
672 2131 6391
587 1733 13795
3449 1289 10700
1374 447 1902
2374 1754 3155
1887 3077 7183
700 1396 10465
2116 2110 15373
3200 1754 4302
1741 3409 8935
1581 2903 14959
1830 2815 11073
167 2301 5882
2421 2796 12281
889 1432 9441
1827 1703 4742
1552 1741 7912
1444 1462 2109
1569 3200 9496
1330 1888 16839
2762 1399 8399
1176 1702 7933
790 512 4060
1749 1462 8658
1080 2525 17413
2142 2138 10152
404 2832 8893
677 1448 9497
3423 527 6121
461 208 9535
286 3090 984
690 127 6115
1006 1967 6487
1944 1080 6897
1245 601 7478
684 1054 4356
719 2574 14423
3126 84 307
1001 3126 18020
651 1696 9692
2953 997 4426
337 127 8354
759 384 11897
41 1830 962
2088 1889 2774
525 1900 10585
28 2998 6637
1693 127 5817
114 122 16206
2794 1478 8915
2779 1741 9930
102 185 11509
3284 1299 5718
709 3114 5505
1851 1982 5640
3295 3274 6230
2022 1989 14941
2630 1487 1260
2048 1982 3335
2967 2085 2524
1659 2779 17468
2674 1948 5706
3226 1948 13370
349 2899 7661
1814 2646 8695
1387 2245 1250
1380 3184 3110
3057 3432 8664
2004 3319 12775
229 1374 15073
2235 83 7731
2934 2525 7056
2424 1748 7921
2101 777 10938
2920 1561 5434
2727 1889 9135
1939 3140 14003
857 1433 4496
966 2574 12412
2050 3184 6842
1932 2761 9637
2893 1609 17992
2892 1939 2158
803 2674 2402
1298 838 14404
1315 2777 873
2000 3409 1068
462 3077 12163
1591 2576 13305
3014 1104 109
155 167 15962
272 527 4057
2360 2704 13134
2405 709 6041
1871 1886 4506
2582 1561 11575
1657 2567 12756
1551 2356 13131
478 3114 9510
250 3409 5690
2509 1390 1487
1497 396 2706
2030 2727 1503
1205 2235 8650
1881 2893 13224
776 2100 13631
275 167 9299
27 677 6232
2495 2385 13582
2040 2967 13078
2669 286 976
3280 655 6231
699 1245 6176
3002 2163 13717
634 2110 8490
3259 699 1016
1042 525 3783
453 2740 7211
1697 2899 10714
863 545 6875
2291 1939 1571
